txn_ref,account_number,post_date,amount,direction,description,branch_code
TXN0004339,9075771511,2025-02-03,30419.10,Credit,Check Deposit,0112
TXN0004474,9156468881,2025-03-19,15565.49,Credit,Check Deposit,0501
TXN0005779,4330118106,2025-03-05,-31599.31,Debit,ATM Cash Withdrawal,0389
TXN0001040,8463225076,2025-02-13,-17683.29,Debit,Outgoing Wire,0501
TXN0005196,4798837145,2025-06-21,-30095.27,Debit,ATM Cash Withdrawal,0501
TXN0000801,9427240003,2025-01-12,-44918.85,Debit,Account Transfer,0389
TXN0002902,6104862263,2025-02-23,16053.59,Credit,Check Deposit,0501
TXN0001555,2989119299,2025-03-10,-43376.65,Debit,Outgoing Wire,0501
TXN0004989,8151514626,2025-02-08,-38940.02,Debit,Vendor Payment,0501
TXN0001449,3242189691,2025-02-07,-20198.02,Debit,Outgoing Wire,0245
TXN0003430,6986048275,2025-03-24,-23110.30,Debit,Account Transfer,0389
TXN0002214,9839387839,2025-06-29,-19918.35,Debit,Incoming Wire,0389
TXN0001222,2405143423,2025-01-20,-39557.43,Debit,ATM Cash Withdrawal,0112
TXN0004873,7899826634,2025-04-02,-31622.00,Debit,Vendor Payment,0501
TXN0000009,2946513985,2025-02-16,-38996.99,Debit,Account Transfer,0245
TXN0003381,7752456986,2025-04-29,17571.10,Credit,Account Transfer,0678
TXN0003372,9747024210,2025-04-27,14662.57,Credit,Payroll Deposit,0389
TXN0001586,1795395347,2025-05-12,-36401.61,Debit,Vendor Payment,0245
TXN0003420,5745992752,2025-02-26,-17756.88,Debit,ATM Cash Withdrawal,0112
TXN0000311,8104195518,2025-06-06,-37233.45,Debit,Vendor Payment,0112
TXN0004921,3527268566,2025-01-31,-38573.19,Debit,Outgoing Wire,0678
TXN0000310,6920074688,2025-02-01,-42616.54,Debit,Account Transfer,0678
TXN0003188,7774130097,2025-01-14,-40431.66,Debit,Outgoing Wire,0678
TXN0005114,6938104675,2025-04-25,-801.61,Debit,Outgoing Wire,0678
TXN0001035,2920787904,2025-06-02,4124.61,Credit,Check Deposit,0389
TXN0001537,9451035211,2025-06-27,30157.67,Credit,Check Deposit,0678
TXN0002862,1177879552,2025-01-07,-8841.24,Debit,ATM Cash Withdrawal,0501
TXN0001650,2169570561,2025-01-30,11890.52,Credit,Check Deposit,0678
TXN0005995,3283182364,2025-01-31,32111.44,Credit,Check Deposit,0501
TXN0004532,6819506485,2025-06-09,2927.09,Credit,Payroll Deposit,0112
TXN0003538,8779935169,2025-01-07,41233.59,Credit,Payroll Deposit,0389
TXN0005714,9588417726,2025-06-04,-23853.74,Debit,ATM Cash Withdrawal,0112
TXN0001949,1939731617,2025-04-21,-41739.70,Debit,Outgoing Wire,0501
TXN0002350,6100567262,2025-06-04,-43442.18,Debit,Incoming Wire,0245
TXN0002019,8478351456,2025-05-23,-12674.97,Debit,POS Purchase,0112
TXN0000055,6699704676,2025-06-02,-19858.11,Debit,Vendor Payment,0389
TXN0001347,9107051468,2025-06-18,-28014.08,Debit,Outgoing Wire,0678
TXN0004150,8151507970,2025-05-08,-35236.56,Debit,Outgoing Wire,0501
TXN0005623,3072627097,2025-04-29,43982.29,Credit,Check Deposit,0678
TXN0005856,7859208063,2025-04-07,-10449.37,Debit,Outgoing Wire,0389
TXN0001675,2311107842,2025-04-16,-27474.21,Debit,POS Purchase,0501
TXN0005667,8320907891,2025-06-15,21518.24,Credit,Account Transfer,0501
TXN0003410,7370495016,2025-01-23,42452.51,Credit,Check Deposit,0678
TXN0005410,6105839546,2025-05-13,-14606.78,Debit,Incoming Wire,0112
TXN0001428,8697369668,2025-05-10,-32456.38,Debit,Incoming Wire,0501
TXN0003741,7968194796,2025-01-24,10050.13,Credit,Check Deposit,0678
TXN0003217,3152372105,2025-05-20,-24329.64,Debit,Incoming Wire,0389
TXN0002603,6631477020,2025-02-01,-39799.13,Debit,POS Purchase,0501
TXN0001786,8773174921,2025-01-13,-31425.15,Debit,Vendor Payment,0389
TXN0003739,8304456835,2025-04-14,3600.78,Credit,Payroll Deposit,0245
TXN0005968,4412673553,2025-06-04,3244.03,Credit,Payroll Deposit,0501
TXN0004072,4116965941,2025-02-15,-28383.22,Debit,POS Purchase,0245
TXN0003887,7402501355,2025-03-12,23037.54,Credit,Check Deposit,0678
TXN0005238,2827974787,2025-04-25,28071.78,Credit,Check Deposit,0678
TXN0003386,4415509253,2025-03-18,12590.71,Credit,Check Deposit,0389
TXN0005636,1572377729,2025-06-17,1786.58,Credit,Account Transfer,0389
TXN0003329,5977517903,2025-06-11,-4323.16,Debit,POS Purchase,0245
TXN0004225,9149763696,2025-06-07,-26946.89,Debit,Vendor Payment,0389
TXN0002575,8778859452,2025-02-25,-39296.93,Debit,Incoming Wire,0112
TXN0000744,2486904069,2025-04-14,13515.60,Credit,Payroll Deposit,0245
TXN0005448,3942264610,2025-03-15,12394.95,Credit,Check Deposit,0389
TXN0003396,2948444052,2025-03-12,12414.13,Credit,Account Transfer,0112
TXN0004421,9894259663,2025-01-05,-7149.41,Debit,Outgoing Wire,0245
TXN0001049,1751745978,2025-02-01,11045.07,Credit,Payroll Deposit,0389
TXN0005952,2318686990,2025-06-26,-2453.07,Debit,Outgoing Wire,0678
TXN0004287,6412009941,2025-04-10,13566.20,Credit,Account Transfer,0678
TXN0003256,1628949443,2025-05-29,-34979.88,Debit,Incoming Wire,0245
TXN0001501,2489230425,2025-01-20,-11554.78,Debit,Outgoing Wire,0389
TXN0003852,5520047094,2025-05-08,7361.49,Credit,Account Transfer,0245
TXN0000870,8240539220,2025-04-13,-17467.31,Debit,Outgoing Wire,0389
TXN0000496,4266129965,2025-06-10,-16436.24,Debit,Account Transfer,0501
TXN0000495,6688715900,2025-04-14,8800.73,Credit,Incoming Wire,0112
TXN0002163,6440418135,2025-02-04,-4662.94,Debit,Incoming Wire,0245
TXN0003197,8500737116,2025-05-29,-40238.80,Debit,Outgoing Wire,0678
TXN0001221,8395586736,2025-04-20,-5765.69,Debit,Outgoing Wire,0678
TXN0000307,7012142327,2025-06-19,30683.39,Credit,Payroll Deposit,0501
TXN0002204,9095210214,2025-02-20,14878.30,Credit,Payroll Deposit,0112
TXN0003857,9499496073,2025-04-04,-2330.39,Debit,POS Purchase,0112
TXN0002717,1137660753,2025-06-19,-41122.50,Debit,Outgoing Wire,0389
TXN0003924,7256541149,2025-06-11,21816.52,Credit,Check Deposit,0678
TXN0004166,8109485376,2025-01-29,-24763.84,Debit,Incoming Wire,0389
TXN0004889,4788804045,2025-03-28,-6382.61,Debit,Incoming Wire,0112
TXN0004701,9537641506,2025-06-08,-15901.94,Debit,Incoming Wire,0389
TXN0001060,4854027609,2025-03-23,-12379.42,Debit,Vendor Payment,0678
TXN0000943,9709394049,2025-03-16,-4371.91,Debit,Vendor Payment,0112
TXN0001467,6696781322,2025-06-15,-33058.94,Debit,ATM Cash Withdrawal,0112
TXN0004718,5725695302,2025-02-21,-20914.16,Debit,Outgoing Wire,0389
TXN0004404,6228615783,2025-04-13,11469.20,Credit,Check Deposit,0389
TXN0001993,9206835504,2025-06-26,-25760.82,Debit,ATM Cash Withdrawal,0245
TXN0000651,3361143061,2025-01-30,-36860.56,Debit,ATM Cash Withdrawal,0678
TXN0001260,8414068600,2025-01-31,-36759.59,Debit,Vendor Payment,0389
TXN0002960,8980532629,2025-05-16,-13399.08,Debit,POS Purchase,0112
TXN0002135,6539579126,2025-06-06,-302.67,Debit,Vendor Payment,0678
TXN0002402,2584761890,2025-04-16,-14000.45,Debit,Vendor Payment,0501
TXN0001098,4556105583,2025-01-20,-1500.88,Debit,Vendor Payment,0112
TXN0005282,1608635377,2025-04-09,-6260.31,Debit,POS Purchase,0245
TXN0000539,5216764595,2025-06-16,43556.47,Credit,Payroll Deposit,0501
TXN0000426,8465518499,2025-05-14,-23876.02,Debit,Vendor Payment,0112
TXN0004327,4535229722,2025-04-25,-10988.04,Debit,POS Purchase,0389
TXN0005480,4280743071,2025-02-08,-856.96,Debit,Outgoing Wire,0245
TXN0003623,1653125864,2025-03-07,-8302.70,Debit,POS Purchase,0501
TXN0000276,3555655200,2025-05-18,363.33,Credit,Payroll Deposit,0678
TXN0000835,8743990143,2025-03-24,13411.45,Credit,Check Deposit,0112
TXN0003621,5201248992,2025-06-05,-31963.58,Debit,ATM Cash Withdrawal,0389
TXN0004106,1081679144,2025-06-27,-35347.34,Debit,ATM Cash Withdrawal,0501
TXN0002636,4616119068,2025-03-21,-43790.75,Debit,POS Purchase,0112
TXN0000927,7004940926,2025-05-20,-512.29,Debit,Incoming Wire,0245
TXN0002085,6572291713,2025-03-25,-16594.55,Debit,Account Transfer,0389
TXN0002633,1121391712,2025-05-29,-10981.12,Debit,Outgoing Wire,0678
TXN0003186,8190593435,2025-06-24,-21293.31,Debit,POS Purchase,0389
TXN0003178,9737338430,2025-04-22,-28533.10,Debit,ATM Cash Withdrawal,0678
TXN0000377,2532959682,2025-02-25,22828.19,Credit,Check Deposit,0501
TXN0005069,6876570804,2025-04-01,-29625.52,Debit,POS Purchase,0501
TXN0002015,7835749954,2025-02-24,25263.51,Credit,Payroll Deposit,0389
TXN0003388,6894065086,2025-06-23,8514.57,Credit,Payroll Deposit,0112
TXN0005236,4230864287,2025-03-16,-16385.95,Debit,Outgoing Wire,0389
TXN0003936,2751113068,2025-05-28,-1026.04,Debit,Outgoing Wire,0245
TXN0000842,1442591079,2025-01-30,-10646.42,Debit,ATM Cash Withdrawal,0678
TXN0000843,9626531921,2025-06-06,24848.10,Credit,Vendor Payment,0501
TXN0004390,4616133069,2025-06-11,28720.59,Credit,Account Transfer,0112
TXN0002541,9775516141,2025-06-03,20664.09,Credit,Check Deposit,0245
TXN0000153,6040733291,2025-02-09,-506.55,Debit,Vendor Payment,0112
TXN0003921,5135471442,2025-04-20,-38581.60,Debit,POS Purchase,0501
TXN0001693,4020416934,2025-06-24,-9949.67,Debit,ATM Cash Withdrawal,0245
TXN0003091,9012487819,2025-05-08,-3537.34,Debit,Vendor Payment,0245
TXN0005045,6711608739,2025-02-02,42414.58,Credit,Payroll Deposit,0245
TXN0004234,2780151825,2025-01-27,-23615.26,Debit,Vendor Payment,0245
TXN0005950,2874343674,2025-05-18,-8009.85,Debit,Outgoing Wire,0501
TXN0003788,2391580815,2025-05-18,-6311.03,Debit,ATM Cash Withdrawal,0501
TXN0003856,7965179091,2025-01-07,-30008.66,Debit,Vendor Payment,0389
TXN0002604,4953192239,2025-04-07,-29120.03,Debit,Account Transfer,0501
TXN0002758,4532625027,2025-01-08,43903.74,Credit,Payroll Deposit,0678
TXN0005444,1923747842,2025-04-05,-20998.83,Debit,Account Transfer,0245
TXN0004483,8431136379,2025-01-28,-17833.85,Debit,Outgoing Wire,0112
TXN0002005,2965569497,2025-05-12,-41577.43,Debit,Outgoing Wire,0501
TXN0002414,5949799805,2025-03-30,-37891.33,Debit,POS Purchase,0389
TXN0002800,3711088120,2025-03-09,-3920.83,Debit,Account Transfer,0678
TXN0002460,3601308292,2025-06-01,-33144.96,Debit,Incoming Wire,0501
TXN0004116,1168882433,2025-01-13,34113.11,Credit,Payroll Deposit,0678
TXN0002322,9753421875,2025-01-07,-42172.99,Debit,Outgoing Wire,0245
TXN0003720,1532978258,2025-05-09,-18214.92,Debit,POS Purchase,0389
TXN0005011,1235950042,2025-02-13,-17731.60,Debit,Vendor Payment,0501
TXN0005984,1264458748,2025-02-24,-15044.49,Debit,Outgoing Wire,0112
TXN0004734,7317149939,2025-04-22,-19150.14,Debit,Vendor Payment,0112
TXN0005042,3534506684,2025-03-16,-42648.03,Debit,Account Transfer,0245
TXN0004468,6535788912,2025-02-10,-12977.80,Debit,ATM Cash Withdrawal,0501
TXN0004264,3200271999,2025-02-04,-12789.85,Debit,ATM Cash Withdrawal,0501
TXN0004903,4494005297,2025-03-05,29322.55,Credit,Payroll Deposit,0501
TXN0001047,6076361938,2025-02-09,41717.56,Credit,Payroll Deposit,0112
TXN0003683,2861343312,2025-06-23,-31948.55,Debit,Incoming Wire,0245
TXN0002719,6862626821,2025-03-18,-39338.89,Debit,Incoming Wire,0245
TXN0005873,4993941342,2025-05-06,40279.67,Credit,Account Transfer,0389
TXN0001125,8104007023,2025-03-11,-14632.76,Debit,POS Purchase,0389
TXN0004064,9308158676,2025-05-14,-12479.65,Debit,ATM Cash Withdrawal,0501
TXN0000028,6189349467,2025-02-21,25795.18,Credit,Outgoing Wire,0501
TXN0002883,7491772739,2025-02-22,-21812.81,Debit,POS Purchase,0245
TXN0004307,3392726885,2025-05-22,34099.56,Credit,Payroll Deposit,0501
TXN0000871,7037461780,2025-02-22,27084.76,Credit,Payroll Deposit,0112
TXN0000340,4305719318,2025-06-12,20726.49,Credit,Check Deposit,0678
TXN0002088,6239212115,2025-01-08,-8960.41,Debit,POS Purchase,0501
TXN0004437,1402513683,2025-04-24,-5936.91,Debit,Outgoing Wire,0112
TXN0002291,8067573378,2025-01-31,-19660.71,Debit,Outgoing Wire,0245
TXN0001008,2845634131,2025-06-30,-30587.67,Debit,Incoming Wire,0389
TXN0001448,8027307858,2025-04-03,-19377.56,Debit,POS Purchase,0678
TXN0002810,2634424434,2025-03-02,40230.15,Credit,Check Deposit,0112
TXN0000230,9102302215,2025-02-17,-40558.28,Debit,POS Purchase,0389
TXN0005026,5113691816,2025-02-04,5001.79,Credit,Payroll Deposit,0389
TXN0003242,2663995905,2025-06-22,42038.28,Credit,ATM Cash Withdrawal,0112
TXN0004735,9246615289,2025-01-12,-20122.83,Debit,POS Purchase,0678
TXN0000102,4620862501,2025-04-18,-2240.01,Debit,ATM Cash Withdrawal,0389
TXN0002998,9460326316,2025-04-08,-7822.70,Debit,Outgoing Wire,0501
TXN0002127,4522070356,2025-05-25,-25438.81,Debit,Outgoing Wire,0245
TXN0005998,4582892976,2025-02-13,-31292.41,Debit,Vendor Payment,0389
TXN0005668,2879954994,2025-05-20,-31688.96,Debit,Incoming Wire,0501
TXN0001854,3523220626,2025-03-17,-21551.25,Debit,Incoming Wire,0245
TXN0004194,8805561307,2025-04-20,19638.02,Credit,Account Transfer,0501
TXN0005696,3541421599,2025-03-06,-40170.68,Debit,Incoming Wire,0389
TXN0005747,4579113853,2025-01-10,-19151.25,Debit,Vendor Payment,0389
TXN0005041,3236335664,2025-03-16,-21460.01,Debit,Vendor Payment,0245
TXN0005091,8776448268,2025-04-06,9518.75,Credit,Payroll Deposit,0389
TXN0001968,9334906421,2025-02-20,-42708.06,Debit,Incoming Wire,0678
TXN0003897,1011595545,2025-04-24,-3735.32,Debit,ATM Cash Withdrawal,0112
TXN0005158,8179456025,2025-02-23,-21971.57,Debit,Outgoing Wire,0389
TXN0003530,8519083057,2025-03-05,22272.48,Credit,Account Transfer,0245
TXN0003278,6437998162,2025-04-14,-25039.53,Debit,Vendor Payment,0501
TXN0004957,3009380193,2025-03-25,-40681.76,Debit,POS Purchase,0245
TXN0000807,3377813283,2025-04-17,26914.11,Credit,POS Purchase,0112
TXN0005023,8711600629,2025-06-08,-41254.45,Debit,Outgoing Wire,0678
TXN0005277,6066359491,2025-05-12,-16959.17,Debit,Outgoing Wire,0501
TXN0005122,9327825884,2025-05-25,-32948.48,Debit,Vendor Payment,0678
TXN0001611,5110881053,2025-02-08,-19013.58,Debit,POS Purchase,0245
TXN0003179,1801981899,2025-05-31,-41073.53,Debit,Vendor Payment,0245
TXN0005446,6865943254,2025-02-15,28879.02,Credit,Payroll Deposit,0678
TXN0000322,6946831250,2025-06-07,-14282.20,Debit,Vendor Payment,0245
TXN0005612,5285259308,2025-04-16,-40291.34,Debit,Outgoing Wire,0112
TXN0005985,6639628616,2025-02-18,-11694.56,Debit,Incoming Wire,0501
TXN0000471,5726529550,2025-05-13,15436.56,Credit,Account Transfer,0389
TXN0003827,4413085453,2025-05-20,-34146.25,Debit,Outgoing Wire,0245
TXN0004810,8189804310,2025-05-12,-28865.11,Debit,Vendor Payment,0678
TXN0001612,3903958703,2025-03-13,-30526.40,Debit,Vendor Payment,0501
TXN0001430,1257546801,2025-02-11,30359.49,Credit,Account Transfer,0678
TXN0000277,6586749773,2025-02-03,26977.51,Credit,Payroll Deposit,0501
TXN0002150,7795492827,2025-03-11,-5951.22,Debit,POS Purchase,0245
TXN0001275,1223718085,2025-03-19,22984.52,Credit,Account Transfer,0501
TXN0000523,4891792695,2025-03-29,-31214.92,Debit,POS Purchase,0245
TXN0003066,8346646630,2025-04-09,-18950.51,Debit,ATM Cash Withdrawal,0389
TXN0005579,7854213864,2025-04-24,19217.37,Credit,Payroll Deposit,0678
TXN0004417,1373750657,2025-06-17,-44018.67,Debit,Incoming Wire,0389
TXN0003564,5767818328,2025-02-21,-16007.98,Debit,Outgoing Wire,0501
TXN0000379,9341776385,2025-01-20,36849.73,Credit,Payroll Deposit,0112
TXN0001709,7614669327,2025-03-21,7813.25,Credit,Payroll Deposit,0501
TXN0000605,4799563192,2025-01-08,-24217.32,Debit,POS Purchase,0112
TXN0003778,6797557874,2025-06-04,-8729.55,Debit,ATM Cash Withdrawal,0245
TXN0002962,7346728991,2025-01-20,34695.76,Credit,Account Transfer,0678
TXN0002363,3746696618,2025-01-21,1335.07,Credit,Check Deposit,0389
TXN0000493,5184867427,2025-05-15,248.85,Credit,Payroll Deposit,0678
TXN0003154,6795949712,2025-04-23,15446.93,Credit,Check Deposit,0112
TXN0004837,3208865043,2025-03-27,15628.47,Credit,Payroll Deposit,0501
TXN0001476,8271879403,2025-04-14,-18859.26,Debit,Incoming Wire,0501
TXN0001641,8036289141,2025-04-17,20778.10,Credit,Check Deposit,0501
TXN0005896,7786043742,2025-03-12,-19080.53,Debit,ATM Cash Withdrawal,0389
TXN0004953,3098691668,2025-05-19,-22893.72,Debit,Incoming Wire,0112
TXN0004160,1931782025,2025-05-19,-22500.93,Debit,Incoming Wire,0245
TXN0004985,3095595868,2025-05-18,34658.33,Credit,Payroll Deposit,0389
TXN0005037,5217310498,2025-04-24,-40999.02,Debit,ATM Cash Withdrawal,0678
TXN0004852,7558826644,2025-05-10,39048.00,Credit,Account Transfer,0112
TXN0004334,2874355442,2025-03-08,-9100.39,Debit,Vendor Payment,0389
TXN0002856,9869848062,2025-05-28,40762.39,Credit,Check Deposit,0112
TXN0003160,5226848851,2025-04-03,-12263.00,Debit,ATM Cash Withdrawal,0501
TXN0004451,8189954336,2025-05-06,-36767.84,Debit,Account Transfer,0501
TXN0005077,8158277576,2025-04-19,44193.39,Credit,Payroll Deposit,0678
TXN0003880,7591685850,2025-04-16,19898.11,Credit,Payroll Deposit,0389
TXN0000234,6109557218,2025-01-09,24429.40,Credit,Payroll Deposit,0245
TXN0000041,8155817396,2025-02-16,-18290.76,Debit,POS Purchase,0678
TXN0001512,9960188015,2025-01-13,23626.32,Credit,Check Deposit,0389
TXN0002634,2434700667,2025-06-16,40443.46,Credit,Payroll Deposit,0112
TXN0003831,9115651798,2025-06-24,22652.36,Credit,Account Transfer,0245
TXN0005569,8532335222,2025-06-18,-4535.77,Debit,POS Purchase,0245
TXN0005270,9545452758,2025-01-13,44647.17,Credit,Check Deposit,0245
TXN0001733,3532981418,2025-01-12,26842.72,Credit,Payroll Deposit,0678
TXN0000978,6041650856,2025-04-26,-26080.74,Debit,Incoming Wire,0245
TXN0003088,8630120883,2025-04-02,-12268.88,Debit,Outgoing Wire,0501
TXN0005890,7546642420,2025-06-15,-44110.48,Debit,POS Purchase,0678
TXN0000154,5492865400,2025-05-18,-9679.35,Debit,ATM Cash Withdrawal,0112
TXN0001145,6327510780,2025-03-05,2068.09,Credit,Check Deposit,0678
TXN0003345,9534786779,2025-04-02,14265.46,Credit,Payroll Deposit,0389
TXN0001015,7649411009,2025-01-10,-18642.51,Debit,ATM Cash Withdrawal,0112
TXN0004871,8743365678,2025-01-08,15053.79,Credit,Payroll Deposit,0389
TXN0004231,8458890313,2025-03-16,-34008.27,Debit,ATM Cash Withdrawal,0501
TXN0005592,8269703631,2025-06-18,5876.65,Credit,Payroll Deposit,0501
TXN0001680,3188475218,2025-01-28,-7479.63,Debit,Incoming Wire,0389
TXN0005095,8064379434,2025-01-13,-2472.00,Debit,ATM Cash Withdrawal,0678
TXN0002090,7199625049,2025-04-13,-2534.27,Debit,Vendor Payment,0245
TXN0001243,4559763176,2025-06-15,40416.74,Credit,Account Transfer,0112
TXN0005680,2289854145,2025-06-05,655.58,Credit,Payroll Deposit,0501
TXN0004748,8425160059,2025-05-19,17803.70,Credit,Check Deposit,0112
TXN0001998,8595834995,2025-06-23,-38776.02,Debit,Incoming Wire,0389
TXN0002030,9160426651,2025-03-29,-31309.74,Debit,ATM Cash Withdrawal,0678
TXN0005290,7002641610,2025-03-30,-39362.66,Debit,Outgoing Wire,0112
TXN0004956,8447109312,2025-02-08,-9031.44,Debit,POS Purchase,0501
TXN0005930,2637761451,2025-01-31,2272.80,Credit,Payroll Deposit,0678
TXN0003047,7423627338,2025-05-31,-36721.70,Debit,Outgoing Wire,0389
TXN0004950,6148070853,2025-01-13,20585.70,Credit,Check Deposit,0245
TXN0001359,4780677660,2025-02-12,1189.41,Credit,Payroll Deposit,0678
TXN0000791,1585813907,2025-01-13,6154.03,Credit,POS Purchase,0501
TXN0005247,6076767908,2025-02-11,41750.50,Credit,Check Deposit,0389
TXN0000788,5497541178,2025-04-11,39919.12,Credit,Check Deposit,0501
TXN0003804,8348977922,2025-04-16,-20247.68,Debit,Vendor Payment,0678
TXN0001982,3938537077,2025-05-21,-13432.90,Debit,POS Purchase,0112
TXN0004856,6030985523,2025-01-27,-21467.74,Debit,POS Purchase,0112
TXN0005659,9145585369,2025-04-11,26271.61,Credit,Check Deposit,0501
TXN0002236,2197429299,2025-05-07,-23116.12,Debit,POS Purchase,0678
TXN0004493,2109548995,2025-03-29,23240.90,Credit,Check Deposit,0678
TXN0003448,5709247932,2025-02-22,41323.91,Credit,Payroll Deposit,0501
TXN0002027,3414398870,2025-01-05,-12887.40,Debit,POS Purchase,0245
TXN0005899,1576367462,2025-03-25,-44761.45,Debit,Incoming Wire,0678
TXN0004867,9043169774,2025-06-16,19084.31,Credit,Payroll Deposit,0678
TXN0005690,2541187737,2025-04-08,12269.03,Credit,Check Deposit,0389
TXN0000913,4258918090,2025-06-25,-26634.59,Debit,ATM Cash Withdrawal,0678
TXN0001395,8665676403,2025-04-04,-37959.25,Debit,ATM Cash Withdrawal,0501
TXN0003460,4001383956,2025-05-28,-18770.17,Debit,Outgoing Wire,0389
TXN0003155,3287588894,2025-01-16,-34080.66,Debit,Incoming Wire,0389
TXN0004180,8879851786,2025-03-15,-7092.52,Debit,Account Transfer,0245
TXN0003071,1649613760,2025-01-04,-7411.46,Debit,POS Purchase,0245
TXN0005005,3377349974,2025-03-14,-35466.17,Debit,ATM Cash Withdrawal,0245
TXN0005915,6095713586,2025-01-06,-28346.04,Debit,ATM Cash Withdrawal,0389
TXN0003360,1295389934,2025-05-09,-16924.72,Debit,Outgoing Wire,0501
TXN0003371,2454463575,2025-06-16,14679.48,Credit,Account Transfer,0389
TXN0005366,3705372288,2025-05-27,-25007.80,Debit,POS Purchase,0501
TXN0000668,3881013944,2025-06-04,16138.49,Credit,Payroll Deposit,0678
TXN0003524,9511857696,2025-04-15,-1303.12,Debit,POS Purchase,0389
TXN0001798,5977577169,2025-05-30,-15017.40,Debit,ATM Cash Withdrawal,0389
TXN0000137,5027372775,2025-03-08,-23034.31,Debit,Vendor Payment,0112
TXN0005383,8353220933,2025-06-16,-731.19,Debit,Outgoing Wire,0389
TXN0004947,3674370502,2025-06-12,3452.67,Credit,Check Deposit,0389
